id	chrom	len	cumul
scaff_group_007	WSYH01003697.1	63237	333322018
scaff_group_007	WSYH01003698.1	63234	333385252
scaff_group_007	WSYH01003699.1	63218	333448470
scaff_group_007	WSYH01003700.1	63205	333511675
scaff_group_007	WSYH01003701.1	63179	333574854
scaff_group_007	WSYH01000390.1	215057	333789911
scaff_group_007	WSYH01003702.1	63120	333853031
scaff_group_007	WSYH01003703.1	63111	333916142
scaff_group_007	WSYH01003704.1	63105	333979247
scaff_group_007	WSYH01003705.1	63064	334042311
scaff_group_007	WSYH01003706.1	63053	334105364
scaff_group_007	WSYH01003707.1	63011	334168375
scaff_group_007	WSYH01003708.1	63007	334231382
scaff_group_007	WSYH01003709.1	62991	334294373
scaff_group_007	WSYH01003710.1	62939	334357312
scaff_group_007	WSYH01003711.1	62919	334420231
scaff_group_007	WSYH01000391.1	215044	334635275
scaff_group_007	WSYH01003712.1	62900	334698175
scaff_group_007	WSYH01003713.1	62880	334761055
scaff_group_007	WSYH01003714.1	62871	334823926
scaff_group_007	WSYH01003715.1	62852	334886778
scaff_group_007	WSYH01003716.1	62850	334949628
scaff_group_007	WSYH01003717.1	62846	335012474
scaff_group_007	WSYH01003718.1	62795	335075269
scaff_group_007	WSYH01003719.1	62779	335138048
scaff_group_007	WSYH01003720.1	62777	335200825
scaff_group_007	WSYH01003721.1	62763	335263588
scaff_group_007	WSYH01000059.1	382017	335645605
scaff_group_007	WSYH01000392.1	214933	335860538
scaff_group_007	WSYH01003722.1	62758	335923296
scaff_group_007	WSYH01003723.1	62749	335986045
scaff_group_007	WSYH01003724.1	62699	336048744
scaff_group_007	WSYH01003725.1	62691	336111435
scaff_group_007	WSYH01003726.1	62678	336174113
scaff_group_007	WSYH01003727.1	62666	336236779
scaff_group_007	WSYH01003728.1	62646	336299425
scaff_group_007	WSYH01003729.1	62642	336362067
scaff_group_007	WSYH01003730.1	62637	336424704
scaff_group_007	WSYH01003731.1	62607	336487311
scaff_group_007	WSYH01000393.1	214733	336702044
scaff_group_007	WSYH01003732.1	62593	336764637
scaff_group_007	WSYH01003733.1	62593	336827230
scaff_group_007	WSYH01003734.1	62586	336889816
scaff_group_007	WSYH01003735.1	62581	336952397
scaff_group_007	WSYH01003736.1	62564	337014961
scaff_group_007	WSYH01003737.1	62553	337077514
scaff_group_007	WSYH01003738.1	62526	337140040
scaff_group_007	WSYH01003739.1	62524	337202564
scaff_group_007	WSYH01003740.1	62513	337265077
scaff_group_007	WSYH01003741.1	62484	337327561
scaff_group_007	WSYH01000394.1	214286	337541847
scaff_group_007	WSYH01003742.1	62480	337604327
scaff_group_007	WSYH01003743.1	62468	337666795
scaff_group_007	WSYH01003744.1	62463	337729258
scaff_group_007	WSYH01003745.1	62459	337791717
scaff_group_007	WSYH01003746.1	62396	337854113
scaff_group_007	WSYH01003747.1	62373	337916486
scaff_group_007	WSYH01003748.1	62370	337978856
scaff_group_007	WSYH01003749.1	62345	338041201
scaff_group_007	WSYH01003750.1	62343	338103544
scaff_group_007	WSYH01003751.1	62338	338165882
scaff_group_007	WSYH01000395.1	214067	338379949
scaff_group_007	WSYH01003752.1	62327	338442276
scaff_group_007	WSYH01003753.1	62319	338504595
scaff_group_007	WSYH01003754.1	62288	338566883
scaff_group_007	WSYH01003755.1	62262	338629145
scaff_group_007	WSYH01003756.1	62244	338691389
scaff_group_007	WSYH01003757.1	62211	338753600
scaff_group_007	WSYH01003758.1	62206	338815806
scaff_group_007	WSYH01003759.1	62201	338878007
scaff_group_007	WSYH01003760.1	62187	338940194
scaff_group_007	WSYH01003761.1	62175	339002369
scaff_group_007	WSYH01000396.1	213896	339216265
scaff_group_007	WSYH01003762.1	62171	339278436
scaff_group_007	WSYH01003763.1	62150	339340586
scaff_group_007	WSYH01003764.1	62141	339402727
scaff_group_007	WSYH01003765.1	62119	339464846
scaff_group_007	WSYH01003766.1	62117	339526963
scaff_group_007	WSYH01003767.1	62092	339589055
scaff_group_007	WSYH01003768.1	62090	339651145
scaff_group_007	WSYH01003769.1	62088	339713233
scaff_group_007	WSYH01003770.1	62075	339775308
scaff_group_007	WSYH01003771.1	62048	339837356
scaff_group_007	WSYH01000397.1	213871	340051227
scaff_group_007	WSYH01003772.1	62032	340113259
scaff_group_007	WSYH01003773.1	61994	340175253
scaff_group_007	WSYH01003774.1	61993	340237246
scaff_group_007	WSYH01003775.1	61959	340299205
scaff_group_007	WSYH01003776.1	61949	340361154
scaff_group_007	WSYH01003777.1	61942	340423096
scaff_group_007	WSYH01003778.1	61937	340485033
scaff_group_007	WSYH01003779.1	61909	340546942
scaff_group_007	WSYH01003780.1	61857	340608799
scaff_group_007	WSYH01003781.1	61836	340670635
scaff_group_007	WSYH01000398.1	213555	340884190
scaff_group_007	WSYH01003782.1	61825	340946015
scaff_group_007	WSYH01003783.1	61820	341007835
scaff_group_007	WSYH01003784.1	61819	341069654
scaff_group_007	WSYH01003785.1	61803	341131457
scaff_group_007	WSYH01003786.1	61799	341193256
scaff_group_007	WSYH01003787.1	61797	341255053
scaff_group_007	WSYH01003788.1	61794	341316847
scaff_group_007	WSYH01003789.1	61790	341378637
scaff_group_007	WSYH01003790.1	61785	341440422
scaff_group_007	WSYH01003791.1	61774	341502196
scaff_group_007	WSYH01000399.1	213398	341715594
scaff_group_007	WSYH01003792.1	61773	341777367
scaff_group_007	WSYH01003793.1	61760	341839127
scaff_group_007	WSYH01003794.1	61724	341900851
scaff_group_007	WSYH01003795.1	61722	341962573
scaff_group_007	WSYH01003796.1	61712	342024285
scaff_group_007	WSYH01003797.1	61651	342085936
scaff_group_007	WSYH01003798.1	61644	342147580
scaff_group_007	WSYH01003799.1	61622	342209202
scaff_group_007	WSYH01003800.1	61606	342270808
scaff_group_007	WSYH01003801.1	61599	342332407
scaff_group_007	WSYH01000400.1	213000	342545407
scaff_group_007	WSYH01003802.1	61591	342606998
scaff_group_007	WSYH01003803.1	61586	342668584
scaff_group_007	WSYH01003804.1	61572	342730156
scaff_group_007	WSYH01003805.1	61570	342791726
scaff_group_007	WSYH01003806.1	61555	342853281
scaff_group_007	WSYH01003807.1	61519	342914800
scaff_group_007	WSYH01003808.1	61518	342976318
scaff_group_007	WSYH01003809.1	61511	343037829
scaff_group_007	WSYH01003810.1	61469	343099298
scaff_group_007	WSYH01003811.1	61446	343160744
scaff_group_007	WSYH01000401.1	212938	343373682
scaff_group_007	WSYH01003812.1	61425	343435107
scaff_group_007	WSYH01003813.1	61416	343496523
scaff_group_007	WSYH01003814.1	61403	343557926
scaff_group_007	WSYH01003815.1	61391	343619317
scaff_group_007	WSYH01003816.1	61315	343680632
scaff_group_007	WSYH01003817.1	61288	343741920
scaff_group_007	WSYH01003818.1	61279	343803199
scaff_group_007	WSYH01003819.1	61277	343864476
scaff_group_007	WSYH01003820.1	61275	343925751
scaff_group_007	WSYH01003821.1	61272	343987023
scaff_group_007	WSYH01000060.1	381701	344368724
scaff_group_007	WSYH01000402.1	212877	344581601
scaff_group_007	WSYH01003822.1	61255	344642856
scaff_group_007	WSYH01003823.1	61244	344704100
scaff_group_007	WSYH01003824.1	61236	344765336
scaff_group_007	WSYH01003825.1	61193	344826529
scaff_group_007	WSYH01003826.1	61173	344887702
scaff_group_007	WSYH01003827.1	61154	344948856
scaff_group_007	WSYH01003828.1	61143	345009999
scaff_group_007	WSYH01003829.1	61140	345071139
scaff_group_007	WSYH01003830.1	61122	345132261
scaff_group_007	WSYH01003831.1	61118	345193379
scaff_group_007	WSYH01000403.1	212636	345406015
scaff_group_007	WSYH01003832.1	61104	345467119
scaff_group_007	WSYH01003833.1	61103	345528222
scaff_group_007	WSYH01003834.1	61100	345589322
scaff_group_007	WSYH01003835.1	61073	345650395
scaff_group_007	WSYH01003836.1	61060	345711455
scaff_group_007	WSYH01003837.1	61059	345772514
scaff_group_007	WSYH01003838.1	61041	345833555
scaff_group_007	WSYH01003839.1	61040	345894595
scaff_group_007	WSYH01003840.1	61038	345955633
scaff_group_007	WSYH01003841.1	61023	346016656
scaff_group_007	WSYH01000404.1	212469	346229125
scaff_group_007	WSYH01003842.1	61000	346290125
scaff_group_007	WSYH01003843.1	61000	346351125
scaff_group_007	WSYH01003844.1	60986	346412111
scaff_group_007	WSYH01003845.1	60959	346473070
scaff_group_007	WSYH01003846.1	60936	346534006
scaff_group_007	WSYH01003847.1	60917	346594923
scaff_group_007	WSYH01003848.1	60915	346655838
scaff_group_007	WSYH01003849.1	60896	346716734
scaff_group_007	WSYH01003850.1	60890	346777624
scaff_group_007	WSYH01003851.1	60823	346838447
scaff_group_007	WSYH01000405.1	212431	347050878
scaff_group_007	WSYH01003852.1	60800	347111678
scaff_group_007	WSYH01003853.1	60785	347172463
scaff_group_007	WSYH01003854.1	60779	347233242
scaff_group_007	WSYH01003855.1	60779	347294021
scaff_group_007	WSYH01003856.1	60756	347354777
scaff_group_007	WSYH01003857.1	60742	347415519
scaff_group_007	WSYH01003858.1	60700	347476219
scaff_group_007	WSYH01003859.1	60656	347536875
scaff_group_007	WSYH01003860.1	60628	347597503
scaff_group_007	WSYH01003861.1	60583	347658086
scaff_group_007	WSYH01000406.1	212250	347870336
scaff_group_007	WSYH01003862.1	60560	347930896
scaff_group_007	WSYH01003863.1	60519	347991415
scaff_group_007	WSYH01003864.1	60511	348051926
scaff_group_007	WSYH01003865.1	60502	348112428
scaff_group_007	WSYH01003866.1	60501	348172929
scaff_group_007	WSYH01003867.1	60500	348233429
scaff_group_007	WSYH01003868.1	60499	348293928
scaff_group_007	WSYH01003869.1	60401	348354329
scaff_group_007	WSYH01003870.1	60344	348414673
scaff_group_007	WSYH01003871.1	60317	348474990
scaff_group_007	WSYH01000407.1	212244	348687234
scaff_group_007	WSYH01003872.1	60311	348747545
scaff_group_007	WSYH01003873.1	60305	348807850
scaff_group_007	WSYH01003874.1	60285	348868135
scaff_group_007	WSYH01003875.1	60285	348928420
scaff_group_007	WSYH01003876.1	60266	348988686
scaff_group_007	WSYH01003877.1	60238	349048924
scaff_group_007	WSYH01003878.1	60234	349109158
scaff_group_007	WSYH01003879.1	60218	349169376
scaff_group_007	WSYH01003880.1	60216	349229592
scaff_group_007	WSYH01003881.1	60197	349289789
scaff_group_007	WSYH01000408.1	212120	349501909
scaff_group_007	WSYH01003882.1	60184	349562093
scaff_group_007	WSYH01003883.1	60182	349622275
scaff_group_007	WSYH01003884.1	60154	349682429
scaff_group_007	WSYH01003885.1	60129	349742558
scaff_group_007	WSYH01003886.1	60096	349802654
scaff_group_007	WSYH01003887.1	60088	349862742
scaff_group_007	WSYH01003888.1	60088	349922830
scaff_group_007	WSYH01003889.1	60062	349982892
scaff_group_008	WSYH01003890.1	60028	350042920
scaff_group_008	WSYH01003891.1	60020	350102940
scaff_group_008	WSYH01000409.1	211770	350314710
scaff_group_008	WSYH01003892.1	60011	350374721
scaff_group_008	WSYH01003893.1	60008	350434729
scaff_group_008	WSYH01003894.1	60008	350494737
scaff_group_008	WSYH01003895.1	59998	350554735
scaff_group_008	WSYH01003896.1	59973	350614708
scaff_group_008	WSYH01003897.1	59971	350674679
scaff_group_008	WSYH01003898.1	59964	350734643
scaff_group_008	WSYH01003899.1	59955	350794598
scaff_group_008	WSYH01003900.1	59907	350854505
scaff_group_008	WSYH01003901.1	59900	350914405
scaff_group_008	WSYH01000410.1	211657	351126062
scaff_group_008	WSYH01003902.1	59887	351185949
scaff_group_008	WSYH01003903.1	59871	351245820
scaff_group_008	WSYH01003904.1	59858	351305678
scaff_group_008	WSYH01003905.1	59814	351365492
scaff_group_008	WSYH01003906.1	59812	351425304
scaff_group_008	WSYH01003907.1	59798	351485102
scaff_group_008	WSYH01003908.1	59775	351544877
scaff_group_008	WSYH01003909.1	59749	351604626
scaff_group_008	WSYH01003910.1	59732	351664358
scaff_group_008	WSYH01003911.1	59722	351724080
scaff_group_008	WSYH01000411.1	211647	351935727
scaff_group_008	WSYH01003912.1	59720	351995447
scaff_group_008	WSYH01003913.1	59716	352055163
scaff_group_008	WSYH01003914.1	59700	352114863
scaff_group_008	WSYH01003915.1	59689	352174552
scaff_group_008	WSYH01003916.1	59668	352234220
scaff_group_008	WSYH01003917.1	59647	352293867
scaff_group_008	WSYH01003918.1	59611	352353478
scaff_group_008	WSYH01003919.1	59609	352413087
scaff_group_008	WSYH01003920.1	59608	352472695
scaff_group_008	WSYH01003921.1	59604	352532299
scaff_group_008	WSYH01000061.1	378981	352911280
scaff_group_008	WSYH01000412.1	211607	353122887
scaff_group_008	WSYH01003922.1	59575	353182462
scaff_group_008	WSYH01003923.1	59572	353242034
scaff_group_008	WSYH01003924.1	59551	353301585
scaff_group_008	WSYH01003925.1	59547	353361132
scaff_group_008	WSYH01003926.1	59503	353420635
scaff_group_008	WSYH01003927.1	59483	353480118
scaff_group_008	WSYH01003928.1	59478	353539596
scaff_group_008	WSYH01003929.1	59466	353599062
scaff_group_008	WSYH01003930.1	59463	353658525
scaff_group_008	WSYH01003931.1	59458	353717983
scaff_group_008	WSYH01000413.1	211517	353929500
scaff_group_008	WSYH01003932.1	59440	353988940
scaff_group_008	WSYH01003933.1	59437	354048377
scaff_group_008	WSYH01003934.1	59436	354107813
scaff_group_008	WSYH01003935.1	59433	354167246
scaff_group_008	WSYH01003936.1	59431	354226677
scaff_group_008	WSYH01003937.1	59428	354286105
scaff_group_008	WSYH01003938.1	59422	354345527
scaff_group_008	WSYH01003939.1	59404	354404931
scaff_group_008	WSYH01003940.1	59345	354464276
scaff_group_008	WSYH01003941.1	59344	354523620
scaff_group_008	WSYH01000414.1	211365	354734985
scaff_group_008	WSYH01003942.1	59339	354794324
scaff_group_008	WSYH01003943.1	59332	354853656
scaff_group_008	WSYH01003944.1	59324	354912980
scaff_group_008	WSYH01003945.1	59309	354972289
scaff_group_008	WSYH01003946.1	59305	355031594
scaff_group_008	WSYH01003947.1	59291	355090885
scaff_group_008	WSYH01003948.1	59291	355150176
scaff_group_008	WSYH01003949.1	59289	355209465
scaff_group_008	WSYH01003950.1	59272	355268737
scaff_group_008	WSYH01003951.1	59268	355328005
scaff_group_008	WSYH01000415.1	211353	355539358
scaff_group_008	WSYH01003952.1	59261	355598619
scaff_group_008	WSYH01003953.1	59258	355657877
scaff_group_008	WSYH01003954.1	59253	355717130
scaff_group_008	WSYH01003955.1	59246	355776376
scaff_group_008	WSYH01003956.1	59233	355835609
scaff_group_008	WSYH01003957.1	59213	355894822
scaff_group_008	WSYH01003958.1	59199	355954021
scaff_group_008	WSYH01003959.1	59182	356013203
scaff_group_008	WSYH01003960.1	59143	356072346
scaff_group_008	WSYH01003961.1	59129	356131475
scaff_group_008	WSYH01000416.1	211054	356342529
scaff_group_008	WSYH01003962.1	59125	356401654
scaff_group_008	WSYH01003963.1	59123	356460777
scaff_group_008	WSYH01003964.1	59117	356519894
scaff_group_008	WSYH01003965.1	59114	356579008
scaff_group_008	WSYH01003966.1	59106	356638114
scaff_group_008	WSYH01003967.1	59089	356697203
scaff_group_008	WSYH01003968.1	59086	356756289
scaff_group_008	WSYH01003969.1	59074	356815363
scaff_group_008	WSYH01003970.1	59068	356874431
scaff_group_008	WSYH01003971.1	59066	356933497
scaff_group_008	WSYH01000417.1	210818	357144315
scaff_group_008	WSYH01003972.1	59049	357203364
scaff_group_008	WSYH01003973.1	59039	357262403
scaff_group_008	WSYH01003974.1	59037	357321440
scaff_group_008	WSYH01003975.1	59012	357380452
scaff_group_008	WSYH01003976.1	58987	357439439
scaff_group_008	WSYH01003977.1	58965	357498404
scaff_group_008	WSYH01003978.1	58961	357557365
scaff_group_008	WSYH01003979.1	58961	357616326
scaff_group_008	WSYH01003980.1	58954	357675280
scaff_group_008	WSYH01003981.1	58942	357734222
scaff_group_008	WSYH01000418.1	210750	357944972
scaff_group_008	WSYH01003982.1	58923	358003895
scaff_group_008	WSYH01003983.1	58912	358062807
scaff_group_008	WSYH01003984.1	58910	358121717
scaff_group_008	WSYH01003985.1	58895	358180612
scaff_group_008	WSYH01003986.1	58844	358239456
scaff_group_008	WSYH01003987.1	58840	358298296
scaff_group_008	WSYH01003988.1	58835	358357131
scaff_group_008	WSYH01003989.1	58805	358415936
scaff_group_008	WSYH01003990.1	58787	358474723
scaff_group_008	WSYH01003991.1	58786	358533509
scaff_group_008	WSYH01000419.1	210744	358744253
scaff_group_008	WSYH01003992.1	58783	358803036
scaff_group_008	WSYH01003993.1	58769	358861805
scaff_group_008	WSYH01003994.1	58746	358920551
scaff_group_008	WSYH01003995.1	58718	358979269
scaff_group_008	WSYH01003996.1	58711	359037980
scaff_group_008	WSYH01003997.1	58691	359096671
scaff_group_008	WSYH01003998.1	58690	359155361
scaff_group_008	WSYH01003999.1	58682	359214043
scaff_group_008	WSYH01004000.1	58670	359272713
scaff_group_008	WSYH01004001.1	58669	359331382
scaff_group_008	WSYH01000420.1	210653	359542035
scaff_group_008	WSYH01004002.1	58659	359600694
scaff_group_008	WSYH01004003.1	58630	359659324
scaff_group_008	WSYH01004004.1	58627	359717951
scaff_group_008	WSYH01004005.1	58625	359776576
scaff_group_008	WSYH01004006.1	58605	359835181
scaff_group_008	WSYH01004007.1	58593	359893774
scaff_group_008	WSYH01004008.1	58586	359952360
scaff_group_008	WSYH01004009.1	58578	360010938
scaff_group_008	WSYH01004010.1	58553	360069491
scaff_group_008	WSYH01004011.1	58509	360128000
scaff_group_008	WSYH01000421.1	210543	360338543
scaff_group_008	WSYH01004012.1	58481	360397024
scaff_group_008	WSYH01004013.1	58481	360455505
scaff_group_008	WSYH01004014.1	58472	360513977
scaff_group_008	WSYH01004015.1	58446	360572423
scaff_group_008	WSYH01004016.1	58446	360630869
scaff_group_008	WSYH01004017.1	58445	360689314
scaff_group_008	WSYH01004018.1	58444	360747758
scaff_group_008	WSYH01004019.1	58442	360806200
scaff_group_008	WSYH01004020.1	58435	360864635
scaff_group_008	WSYH01004021.1	58409	360923044
scaff_group_008	WSYH01000026.1	530982	361454026
scaff_group_008	WSYH01000062.1	377003	361831029
scaff_group_008	WSYH01000422.1	210482	362041511
scaff_group_008	WSYH01004022.1	58370	362099881
scaff_group_008	WSYH01004023.1	58370	362158251
scaff_group_008	WSYH01004024.1	58367	362216618
scaff_group_008	WSYH01004025.1	58321	362274939
scaff_group_008	WSYH01004026.1	58308	362333247
scaff_group_008	WSYH01004027.1	58305	362391552
scaff_group_008	WSYH01004028.1	58285	362449837
scaff_group_008	WSYH01004029.1	58285	362508122
scaff_group_008	WSYH01004030.1	58281	362566403
scaff_group_008	WSYH01004031.1	58271	362624674
scaff_group_008	WSYH01000423.1	210446	362835120
scaff_group_008	WSYH01004032.1	58269	362893389
scaff_group_008	WSYH01004033.1	58268	362951657
scaff_group_008	WSYH01004034.1	58264	363009921
scaff_group_008	WSYH01004035.1	58216	363068137
scaff_group_008	WSYH01004036.1	58213	363126350
scaff_group_008	WSYH01004037.1	58202	363184552
scaff_group_008	WSYH01004038.1	58187	363242739
scaff_group_008	WSYH01004039.1	58168	363300907
scaff_group_008	WSYH01004040.1	58154	363359061
scaff_group_008	WSYH01004041.1	58134	363417195
scaff_group_008	WSYH01000424.1	210434	363627629
scaff_group_008	WSYH01004042.1	58129	363685758
scaff_group_008	WSYH01004043.1	58114	363743872
scaff_group_008	WSYH01004044.1	58063	363801935
scaff_group_008	WSYH01004045.1	58056	363859991
scaff_group_008	WSYH01004046.1	58054	363918045
scaff_group_008	WSYH01004047.1	58032	363976077
scaff_group_008	WSYH01004048.1	58026	364034103
scaff_group_008	WSYH01004049.1	58026	364092129
scaff_group_008	WSYH01004050.1	58024	364150153
scaff_group_008	WSYH01004051.1	58022	364208175
scaff_group_008	WSYH01000425.1	210362	364418537
scaff_group_008	WSYH01004052.1	58017	364476554
