id	scatter_idx	chrom	start	end	scatter_length
scaff_group_007	scat_0004	WSYH01003500.1	1	66284	4781847
scaff_group_007	scat_0004	WSYH01003501.1	1	66257	4781847
scaff_group_007	scat_0004	WSYH01000370.1	1	220049	4781847
scaff_group_007	scat_0004	WSYH01003502.1	1	66194	4781847
scaff_group_007	scat_0004	WSYH01003503.1	1	66167	4781847
scaff_group_007	scat_0004	WSYH01003504.1	1	66155	4781847
scaff_group_007	scat_0004	WSYH01003505.1	1	66142	4781847
scaff_group_007	scat_0004	WSYH01003506.1	1	66100	4781847
scaff_group_007	scat_0004	WSYH01003507.1	1	66097	4781847
scaff_group_007	scat_0004	WSYH01003508.1	1	66084	4781847
scaff_group_007	scat_0004	WSYH01003509.1	1	66081	4781847
scaff_group_007	scat_0004	WSYH01003510.1	1	66065	4781847
scaff_group_007	scat_0004	WSYH01003511.1	1	66065	4781847
scaff_group_007	scat_0004	WSYH01000371.1	1	219746	4781847
scaff_group_007	scat_0004	WSYH01003512.1	1	66064	4781847
scaff_group_007	scat_0004	WSYH01003513.1	1	66045	4781847
scaff_group_007	scat_0004	WSYH01003514.1	1	66036	4781847
scaff_group_007	scat_0004	WSYH01003515.1	1	66025	4781847
scaff_group_007	scat_0004	WSYH01003516.1	1	66013	4781847
scaff_group_007	scat_0004	WSYH01003517.1	1	66010	4781847
scaff_group_007	scat_0004	WSYH01003518.1	1	65985	4781847
scaff_group_007	scat_0004	WSYH01003519.1	1	65936	4781847
scaff_group_007	scat_0004	WSYH01003520.1	1	65925	4781847
scaff_group_007	scat_0004	WSYH01003521.1	1	65920	4781847
scaff_group_007	scat_0004	WSYH01000057.1	1	384258	4781847
scaff_group_007	scat_0004	WSYH01000372.1	1	219603	4781847
scaff_group_007	scat_0004	WSYH01003522.1	1	65891	4781847
scaff_group_007	scat_0004	WSYH01003523.1	1	65890	4781847
scaff_group_007	scat_0004	WSYH01003524.1	1	65885	4781847
scaff_group_007	scat_0004	WSYH01003525.1	1	65871	4781847
scaff_group_007	scat_0004	WSYH01003526.1	1	65871	4781847
scaff_group_007	scat_0004	WSYH01003527.1	1	65832	4781847
scaff_group_007	scat_0004	WSYH01003528.1	1	65788	4781847
scaff_group_007	scat_0004	WSYH01003529.1	1	65760	4781847
scaff_group_007	scat_0004	WSYH01003530.1	1	65729	4781847
scaff_group_007	scat_0004	WSYH01003531.1	1	65701	4781847
scaff_group_007	scat_0004	WSYH01000373.1	1	219418	4781847
scaff_group_007	scat_0004	WSYH01003532.1	1	65682	4781847
scaff_group_007	scat_0004	WSYH01003533.1	1	65668	4781847
scaff_group_007	scat_0004	WSYH01003534.1	1	65660	4781847
scaff_group_007	scat_0004	WSYH01003535.1	1	65616	4781847
scaff_group_007	scat_0004	WSYH01003536.1	1	65597	4781847
scaff_group_007	scat_0004	WSYH01003537.1	1	65574	4781847
scaff_group_007	scat_0004	WSYH01003538.1	1	65554	4781847
scaff_group_007	scat_0004	WSYH01003539.1	1	65533	4781847
scaff_group_007	scat_0004	WSYH01003540.1	1	65506	4781847
scaff_group_007	scat_0004	WSYH01003541.1	1	65504	4781847
scaff_group_007	scat_0005	WSYH01000374.1	1	219314	4956731
scaff_group_007	scat_0005	WSYH01003542.1	1	65500	4956731
scaff_group_007	scat_0005	WSYH01003543.1	1	65491	4956731
scaff_group_007	scat_0005	WSYH01003544.1	1	65467	4956731
scaff_group_007	scat_0005	WSYH01003545.1	1	65452	4956731
scaff_group_007	scat_0005	WSYH01003546.1	1	65449	4956731
scaff_group_007	scat_0005	WSYH01003547.1	1	65443	4956731
scaff_group_007	scat_0005	WSYH01003548.1	1	65426	4956731
scaff_group_007	scat_0005	WSYH01003549.1	1	65420	4956731
scaff_group_007	scat_0005	WSYH01003550.1	1	65410	4956731
scaff_group_007	scat_0005	WSYH01003551.1	1	65407	4956731
scaff_group_007	scat_0005	WSYH01000375.1	1	219141	4956731
scaff_group_007	scat_0005	WSYH01003552.1	1	65391	4956731
scaff_group_007	scat_0005	WSYH01003553.1	1	65388	4956731
scaff_group_007	scat_0005	WSYH01003554.1	1	65385	4956731
scaff_group_007	scat_0005	WSYH01003555.1	1	65382	4956731
scaff_group_007	scat_0005	WSYH01003556.1	1	65382	4956731
scaff_group_007	scat_0005	WSYH01003557.1	1	65299	4956731
scaff_group_007	scat_0005	WSYH01003558.1	1	65259	4956731
scaff_group_007	scat_0005	WSYH01003559.1	1	65229	4956731
scaff_group_007	scat_0005	WSYH01003560.1	1	65228	4956731
scaff_group_007	scat_0005	WSYH01003561.1	1	65207	4956731
scaff_group_007	scat_0005	WSYH01000376.1	1	218670	4956731
scaff_group_007	scat_0005	WSYH01003562.1	1	65175	4956731
scaff_group_007	scat_0005	WSYH01003563.1	1	65151	4956731
scaff_group_007	scat_0005	WSYH01003564.1	1	65142	4956731
scaff_group_007	scat_0005	WSYH01003565.1	1	65126	4956731
scaff_group_007	scat_0005	WSYH01003566.1	1	65119	4956731
scaff_group_007	scat_0005	WSYH01003567.1	1	65117	4956731
scaff_group_007	scat_0005	WSYH01003568.1	1	65074	4956731
scaff_group_007	scat_0005	WSYH01003569.1	1	65069	4956731
scaff_group_007	scat_0005	WSYH01003570.1	1	65054	4956731
scaff_group_007	scat_0005	WSYH01003571.1	1	65027	4956731
scaff_group_007	scat_0005	WSYH01000377.1	1	218641	4956731
scaff_group_007	scat_0005	WSYH01003572.1	1	65012	4956731
scaff_group_007	scat_0005	WSYH01003573.1	1	64995	4956731
scaff_group_007	scat_0005	WSYH01003574.1	1	64983	4956731
scaff_group_007	scat_0005	WSYH01003575.1	1	64980	4956731
scaff_group_007	scat_0005	WSYH01003576.1	1	64976	4956731
scaff_group_007	scat_0005	WSYH01003577.1	1	64971	4956731
scaff_group_007	scat_0005	WSYH01003578.1	1	64956	4956731
scaff_group_007	scat_0005	WSYH01003579.1	1	64925	4956731
scaff_group_007	scat_0005	WSYH01003580.1	1	64885	4956731
scaff_group_007	scat_0005	WSYH01003581.1	1	64884	4956731
scaff_group_007	scat_0005	WSYH01000378.1	1	218571	4956731
scaff_group_007	scat_0005	WSYH01003582.1	1	64873	4956731
scaff_group_007	scat_0005	WSYH01003583.1	1	64872	4956731
scaff_group_007	scat_0005	WSYH01003584.1	1	64872	4956731
scaff_group_007	scat_0005	WSYH01003585.1	1	64858	4956731
scaff_group_007	scat_0005	WSYH01003586.1	1	64847	4956731
scaff_group_007	scat_0005	WSYH01003587.1	1	64825	4956731
scaff_group_007	scat_0005	WSYH01003588.1	1	64788	4956731
scaff_group_007	scat_0005	WSYH01003589.1	1	64788	4956731
scaff_group_007	scat_0005	WSYH01003590.1	1	64775	4956731
scaff_group_007	scat_0005	WSYH01003591.1	1	64750	4956731
scaff_group_007	scat_0005	WSYH01000379.1	1	218156	4956731
scaff_group_007	scat_0005	WSYH01003592.1	1	64743	4956731
scaff_group_007	scat_0005	WSYH01003593.1	1	64657	4956731
scaff_group_007	scat_0005	WSYH01003594.1	1	64609	4956731
scaff_group_007	scat_0005	WSYH01003595.1	1	64606	4956731
scaff_group_007	scat_0005	WSYH01003596.1	1	64574	4956731
scaff_group_007	scat_0005	WSYH01003597.1	1	64565	4956731
scaff_group_007	scat_0006	WSYH01003598.1	1	64559	4937091
scaff_group_007	scat_0006	WSYH01003599.1	1	64557	4937091
scaff_group_007	scat_0006	WSYH01003600.1	1	64554	4937091
scaff_group_007	scat_0006	WSYH01003601.1	1	64520	4937091
scaff_group_007	scat_0006	WSYH01000380.1	1	217827	4937091
scaff_group_007	scat_0006	WSYH01003602.1	1	64509	4937091
scaff_group_007	scat_0006	WSYH01003603.1	1	64503	4937091
scaff_group_007	scat_0006	WSYH01003604.1	1	64481	4937091
scaff_group_007	scat_0006	WSYH01003605.1	1	64467	4937091
scaff_group_007	scat_0006	WSYH01003606.1	1	64466	4937091
scaff_group_007	scat_0006	WSYH01003607.1	1	64465	4937091
scaff_group_007	scat_0006	WSYH01003608.1	1	64454	4937091
scaff_group_007	scat_0006	WSYH01003609.1	1	64451	4937091
scaff_group_007	scat_0006	WSYH01003610.1	1	64445	4937091
scaff_group_007	scat_0006	WSYH01003611.1	1	64420	4937091
scaff_group_007	scat_0006	WSYH01000381.1	1	217394	4937091
scaff_group_007	scat_0006	WSYH01003612.1	1	64413	4937091
scaff_group_007	scat_0006	WSYH01003613.1	1	64407	4937091
scaff_group_007	scat_0006	WSYH01003614.1	1	64374	4937091
scaff_group_007	scat_0006	WSYH01003615.1	1	64358	4937091
scaff_group_007	scat_0006	WSYH01003616.1	1	64314	4937091
scaff_group_007	scat_0006	WSYH01003617.1	1	64297	4937091
scaff_group_007	scat_0006	WSYH01003618.1	1	64287	4937091
scaff_group_007	scat_0006	WSYH01003619.1	1	64282	4937091
scaff_group_007	scat_0006	WSYH01003620.1	1	64270	4937091
scaff_group_007	scat_0006	WSYH01003621.1	1	64263	4937091
scaff_group_007	scat_0006	WSYH01000058.1	1	383310	4937091
scaff_group_007	scat_0006	WSYH01000382.1	1	217245	4937091
scaff_group_007	scat_0006	WSYH01003622.1	1	64256	4937091
scaff_group_007	scat_0006	WSYH01003623.1	1	64240	4937091
scaff_group_007	scat_0006	WSYH01003624.1	1	64223	4937091
scaff_group_007	scat_0006	WSYH01003625.1	1	64201	4937091
scaff_group_007	scat_0006	WSYH01003626.1	1	64157	4937091
scaff_group_007	scat_0006	WSYH01003627.1	1	64150	4937091
scaff_group_007	scat_0006	WSYH01003628.1	1	64138	4937091
scaff_group_007	scat_0006	WSYH01003629.1	1	64129	4937091
scaff_group_007	scat_0006	WSYH01003630.1	1	64100	4937091
scaff_group_007	scat_0006	WSYH01003631.1	1	64083	4937091
scaff_group_007	scat_0006	WSYH01000383.1	1	217161	4937091
scaff_group_007	scat_0006	WSYH01003632.1	1	64079	4937091
scaff_group_007	scat_0006	WSYH01003633.1	1	64077	4937091
scaff_group_007	scat_0006	WSYH01003634.1	1	64060	4937091
scaff_group_007	scat_0006	WSYH01003635.1	1	64055	4937091
scaff_group_007	scat_0006	WSYH01003636.1	1	64036	4937091
scaff_group_007	scat_0006	WSYH01003637.1	1	64025	4937091
scaff_group_007	scat_0006	WSYH01003638.1	1	64016	4937091
scaff_group_007	scat_0006	WSYH01003639.1	1	64016	4937091
scaff_group_007	scat_0006	WSYH01003640.1	1	64013	4937091
scaff_group_007	scat_0006	WSYH01003641.1	1	63978	4937091
scaff_group_007	scat_0006	WSYH01000384.1	1	216795	4937091
scaff_group_007	scat_0006	WSYH01003642.1	1	63978	4937091
scaff_group_007	scat_0006	WSYH01003643.1	1	63973	4937091
scaff_group_007	scat_0006	WSYH01003644.1	1	63967	4937091
scaff_group_007	scat_0006	WSYH01003645.1	1	63932	4937091
scaff_group_007	scat_0006	WSYH01003646.1	1	63916	4937091
scaff_group_007	scat_0006	WSYH01003647.1	1	63915	4937091
scaff_group_007	scat_0006	WSYH01003648.1	1	63903	4937091
scaff_group_007	scat_0006	WSYH01003649.1	1	63900	4937091
scaff_group_007	scat_0006	WSYH01003650.1	1	63873	4937091
scaff_group_007	scat_0006	WSYH01003651.1	1	63854	4937091
scaff_group_007	scat_0007	WSYH01000385.1	1	216565	4976624
scaff_group_007	scat_0007	WSYH01003652.1	1	63825	4976624
scaff_group_007	scat_0007	WSYH01003653.1	1	63821	4976624
scaff_group_007	scat_0007	WSYH01003654.1	1	63817	4976624
scaff_group_007	scat_0007	WSYH01003655.1	1	63808	4976624
scaff_group_007	scat_0007	WSYH01003656.1	1	63803	4976624
scaff_group_007	scat_0007	WSYH01003657.1	1	63798	4976624
scaff_group_007	scat_0007	WSYH01003658.1	1	63788	4976624
scaff_group_007	scat_0007	WSYH01003659.1	1	63777	4976624
scaff_group_007	scat_0007	WSYH01003660.1	1	63777	4976624
scaff_group_007	scat_0007	WSYH01003661.1	1	63774	4976624
scaff_group_007	scat_0007	WSYH01000386.1	1	216507	4976624
scaff_group_007	scat_0007	WSYH01003662.1	1	63773	4976624
scaff_group_007	scat_0007	WSYH01003663.1	1	63765	4976624
scaff_group_007	scat_0007	WSYH01003664.1	1	63751	4976624
scaff_group_007	scat_0007	WSYH01003665.1	1	63719	4976624
scaff_group_007	scat_0007	WSYH01003666.1	1	63712	4976624
scaff_group_007	scat_0007	WSYH01003667.1	1	63712	4976624
scaff_group_007	scat_0007	WSYH01003668.1	1	63693	4976624
scaff_group_007	scat_0007	WSYH01003669.1	1	63690	4976624
scaff_group_007	scat_0007	WSYH01003670.1	1	63677	4976624
scaff_group_007	scat_0007	WSYH01003671.1	1	63660	4976624
scaff_group_007	scat_0007	WSYH01000387.1	1	216047	4976624
scaff_group_007	scat_0007	WSYH01003672.1	1	63651	4976624
scaff_group_007	scat_0007	WSYH01003673.1	1	63635	4976624
scaff_group_007	scat_0007	WSYH01003674.1	1	63625	4976624
scaff_group_007	scat_0007	WSYH01003675.1	1	63609	4976624
scaff_group_007	scat_0007	WSYH01003676.1	1	63566	4976624
scaff_group_007	scat_0007	WSYH01003677.1	1	63549	4976624
scaff_group_007	scat_0007	WSYH01003678.1	1	63533	4976624
scaff_group_007	scat_0007	WSYH01003679.1	1	63527	4976624
scaff_group_007	scat_0007	WSYH01003680.1	1	63526	4976624
scaff_group_007	scat_0007	WSYH01003681.1	1	63510	4976624
scaff_group_007	scat_0007	WSYH01000388.1	1	215375	4976624
scaff_group_007	scat_0007	WSYH01003682.1	1	63494	4976624
scaff_group_007	scat_0007	WSYH01003683.1	1	63482	4976624
scaff_group_007	scat_0007	WSYH01003684.1	1	63470	4976624
scaff_group_007	scat_0007	WSYH01003685.1	1	63452	4976624
scaff_group_007	scat_0007	WSYH01003686.1	1	63435	4976624
scaff_group_007	scat_0007	WSYH01003687.1	1	63421	4976624
scaff_group_007	scat_0007	WSYH01003688.1	1	63409	4976624
scaff_group_007	scat_0007	WSYH01003689.1	1	63317	4976624
scaff_group_007	scat_0007	WSYH01003690.1	1	63307	4976624
scaff_group_007	scat_0007	WSYH01003691.1	1	63294	4976624
scaff_group_007	scat_0007	WSYH01000389.1	1	215250	4976624
scaff_group_007	scat_0007	WSYH01003692.1	1	63290	4976624
scaff_group_007	scat_0007	WSYH01003693.1	1	63279	4976624
scaff_group_007	scat_0007	WSYH01003694.1	1	63264	4976624
scaff_group_007	scat_0007	WSYH01003695.1	1	63255	4976624
scaff_group_007	scat_0007	WSYH01003696.1	1	63248	4976624
scaff_group_007	scat_0007	WSYH01003697.1	1	63237	4976624
scaff_group_007	scat_0007	WSYH01003698.1	1	63234	4976624
scaff_group_007	scat_0007	WSYH01003699.1	1	63218	4976624
scaff_group_007	scat_0007	WSYH01003700.1	1	63205	4976624
scaff_group_007	scat_0007	WSYH01003701.1	1	63179	4976624
scaff_group_007	scat_0007	WSYH01000390.1	1	215057	4976624
scaff_group_007	scat_0007	WSYH01003702.1	1	63120	4976624
scaff_group_007	scat_0007	WSYH01003703.1	1	63111	4976624
scaff_group_007	scat_0007	WSYH01003704.1	1	63105	4976624
scaff_group_007	scat_0007	WSYH01003705.1	1	63064	4976624
scaff_group_007	scat_0007	WSYH01003706.1	1	63053	4976624
scaff_group_007	scat_0007	WSYH01003707.1	1	63011	4976624
scaff_group_007	scat_0007	WSYH01003708.1	1	63007	4976624
scaff_group_007	scat_0007	WSYH01003709.1	1	62991	4976624
scaff_group_007	scat_0008	WSYH01003710.1	1	62939	4984063
scaff_group_007	scat_0008	WSYH01003711.1	1	62919	4984063
scaff_group_007	scat_0008	WSYH01000391.1	1	215044	4984063
scaff_group_007	scat_0008	WSYH01003712.1	1	62900	4984063
scaff_group_007	scat_0008	WSYH01003713.1	1	62880	4984063
scaff_group_007	scat_0008	WSYH01003714.1	1	62871	4984063
scaff_group_007	scat_0008	WSYH01003715.1	1	62852	4984063
scaff_group_007	scat_0008	WSYH01003716.1	1	62850	4984063
scaff_group_007	scat_0008	WSYH01003717.1	1	62846	4984063
scaff_group_007	scat_0008	WSYH01003718.1	1	62795	4984063
scaff_group_007	scat_0008	WSYH01003719.1	1	62779	4984063
scaff_group_007	scat_0008	WSYH01003720.1	1	62777	4984063
scaff_group_007	scat_0008	WSYH01003721.1	1	62763	4984063
scaff_group_007	scat_0008	WSYH01000059.1	1	382017	4984063
scaff_group_007	scat_0008	WSYH01000392.1	1	214933	4984063
scaff_group_007	scat_0008	WSYH01003722.1	1	62758	4984063
scaff_group_007	scat_0008	WSYH01003723.1	1	62749	4984063
scaff_group_007	scat_0008	WSYH01003724.1	1	62699	4984063
scaff_group_007	scat_0008	WSYH01003725.1	1	62691	4984063
scaff_group_007	scat_0008	WSYH01003726.1	1	62678	4984063
scaff_group_007	scat_0008	WSYH01003727.1	1	62666	4984063
scaff_group_007	scat_0008	WSYH01003728.1	1	62646	4984063
scaff_group_007	scat_0008	WSYH01003729.1	1	62642	4984063
scaff_group_007	scat_0008	WSYH01003730.1	1	62637	4984063
scaff_group_007	scat_0008	WSYH01003731.1	1	62607	4984063
scaff_group_007	scat_0008	WSYH01000393.1	1	214733	4984063
scaff_group_007	scat_0008	WSYH01003732.1	1	62593	4984063
scaff_group_007	scat_0008	WSYH01003733.1	1	62593	4984063
scaff_group_007	scat_0008	WSYH01003734.1	1	62586	4984063
scaff_group_007	scat_0008	WSYH01003735.1	1	62581	4984063
scaff_group_007	scat_0008	WSYH01003736.1	1	62564	4984063
scaff_group_007	scat_0008	WSYH01003737.1	1	62553	4984063
scaff_group_007	scat_0008	WSYH01003738.1	1	62526	4984063
scaff_group_007	scat_0008	WSYH01003739.1	1	62524	4984063
scaff_group_007	scat_0008	WSYH01003740.1	1	62513	4984063
scaff_group_007	scat_0008	WSYH01003741.1	1	62484	4984063
scaff_group_007	scat_0008	WSYH01000394.1	1	214286	4984063
scaff_group_007	scat_0008	WSYH01003742.1	1	62480	4984063
scaff_group_007	scat_0008	WSYH01003743.1	1	62468	4984063
scaff_group_007	scat_0008	WSYH01003744.1	1	62463	4984063
scaff_group_007	scat_0008	WSYH01003745.1	1	62459	4984063
scaff_group_007	scat_0008	WSYH01003746.1	1	62396	4984063
scaff_group_007	scat_0008	WSYH01003747.1	1	62373	4984063
scaff_group_007	scat_0008	WSYH01003748.1	1	62370	4984063
scaff_group_007	scat_0008	WSYH01003749.1	1	62345	4984063
scaff_group_007	scat_0008	WSYH01003750.1	1	62343	4984063
scaff_group_007	scat_0008	WSYH01003751.1	1	62338	4984063
scaff_group_007	scat_0008	WSYH01000395.1	1	214067	4984063
scaff_group_007	scat_0008	WSYH01003752.1	1	62327	4984063
scaff_group_007	scat_0008	WSYH01003753.1	1	62319	4984063
scaff_group_007	scat_0008	WSYH01003754.1	1	62288	4984063
scaff_group_007	scat_0008	WSYH01003755.1	1	62262	4984063
scaff_group_007	scat_0008	WSYH01003756.1	1	62244	4984063
scaff_group_007	scat_0008	WSYH01003757.1	1	62211	4984063
scaff_group_007	scat_0008	WSYH01003758.1	1	62206	4984063
scaff_group_007	scat_0008	WSYH01003759.1	1	62201	4984063
scaff_group_007	scat_0008	WSYH01003760.1	1	62187	4984063
scaff_group_007	scat_0008	WSYH01003761.1	1	62175	4984063
scaff_group_007	scat_0008	WSYH01000396.1	1	213896	4984063
scaff_group_007	scat_0008	WSYH01003762.1	1	62171	4984063
scaff_group_007	scat_0009	WSYH01003763.1	1	62150	4708587
scaff_group_007	scat_0009	WSYH01003764.1	1	62141	4708587
scaff_group_007	scat_0009	WSYH01003765.1	1	62119	4708587
scaff_group_007	scat_0009	WSYH01003766.1	1	62117	4708587
scaff_group_007	scat_0009	WSYH01003767.1	1	62092	4708587
scaff_group_007	scat_0009	WSYH01003768.1	1	62090	4708587
scaff_group_007	scat_0009	WSYH01003769.1	1	62088	4708587
scaff_group_007	scat_0009	WSYH01003770.1	1	62075	4708587
scaff_group_007	scat_0009	WSYH01003771.1	1	62048	4708587
scaff_group_007	scat_0009	WSYH01000397.1	1	213871	4708587
scaff_group_007	scat_0009	WSYH01003772.1	1	62032	4708587
scaff_group_007	scat_0009	WSYH01003773.1	1	61994	4708587
scaff_group_007	scat_0009	WSYH01003774.1	1	61993	4708587
scaff_group_007	scat_0009	WSYH01003775.1	1	61959	4708587
scaff_group_007	scat_0009	WSYH01003776.1	1	61949	4708587
scaff_group_007	scat_0009	WSYH01003777.1	1	61942	4708587
scaff_group_007	scat_0009	WSYH01003778.1	1	61937	4708587
scaff_group_007	scat_0009	WSYH01003779.1	1	61909	4708587
scaff_group_007	scat_0009	WSYH01003780.1	1	61857	4708587
scaff_group_007	scat_0009	WSYH01003781.1	1	61836	4708587
scaff_group_007	scat_0009	WSYH01000398.1	1	213555	4708587
scaff_group_007	scat_0009	WSYH01003782.1	1	61825	4708587
scaff_group_007	scat_0009	WSYH01003783.1	1	61820	4708587
scaff_group_007	scat_0009	WSYH01003784.1	1	61819	4708587
scaff_group_007	scat_0009	WSYH01003785.1	1	61803	4708587
scaff_group_007	scat_0009	WSYH01003786.1	1	61799	4708587
scaff_group_007	scat_0009	WSYH01003787.1	1	61797	4708587
scaff_group_007	scat_0009	WSYH01003788.1	1	61794	4708587
scaff_group_007	scat_0009	WSYH01003789.1	1	61790	4708587
scaff_group_007	scat_0009	WSYH01003790.1	1	61785	4708587
scaff_group_007	scat_0009	WSYH01003791.1	1	61774	4708587
scaff_group_007	scat_0009	WSYH01000399.1	1	213398	4708587
scaff_group_007	scat_0009	WSYH01003792.1	1	61773	4708587
scaff_group_007	scat_0009	WSYH01003793.1	1	61760	4708587
scaff_group_007	scat_0009	WSYH01003794.1	1	61724	4708587
scaff_group_007	scat_0009	WSYH01003795.1	1	61722	4708587
scaff_group_007	scat_0009	WSYH01003796.1	1	61712	4708587
scaff_group_007	scat_0009	WSYH01003797.1	1	61651	4708587
scaff_group_007	scat_0009	WSYH01003798.1	1	61644	4708587
scaff_group_007	scat_0009	WSYH01003799.1	1	61622	4708587
scaff_group_007	scat_0009	WSYH01003800.1	1	61606	4708587
scaff_group_007	scat_0009	WSYH01003801.1	1	61599	4708587
scaff_group_007	scat_0009	WSYH01000400.1	1	213000	4708587
scaff_group_007	scat_0009	WSYH01003802.1	1	61591	4708587
scaff_group_007	scat_0009	WSYH01003803.1	1	61586	4708587
scaff_group_007	scat_0009	WSYH01003804.1	1	61572	4708587
scaff_group_007	scat_0009	WSYH01003805.1	1	61570	4708587
scaff_group_007	scat_0009	WSYH01003806.1	1	61555	4708587
scaff_group_007	scat_0009	WSYH01003807.1	1	61519	4708587
scaff_group_007	scat_0009	WSYH01003808.1	1	61518	4708587
scaff_group_007	scat_0009	WSYH01003809.1	1	61511	4708587
scaff_group_007	scat_0009	WSYH01003810.1	1	61469	4708587
scaff_group_007	scat_0009	WSYH01003811.1	1	61446	4708587
scaff_group_007	scat_0009	WSYH01000401.1	1	212938	4708587
scaff_group_007	scat_0009	WSYH01003812.1	1	61425	4708587
scaff_group_007	scat_0009	WSYH01003813.1	1	61416	4708587
scaff_group_007	scat_0009	WSYH01003814.1	1	61403	4708587
scaff_group_007	scat_0009	WSYH01003815.1	1	61391	4708587
scaff_group_007	scat_0009	WSYH01003816.1	1	61315	4708587
scaff_group_007	scat_0009	WSYH01003817.1	1	61288	4708587
scaff_group_007	scat_0009	WSYH01003818.1	1	61279	4708587
scaff_group_007	scat_0009	WSYH01003819.1	1	61277	4708587
scaff_group_007	scat_0009	WSYH01003820.1	1	61275	4708587
scaff_group_007	scat_0009	WSYH01003821.1	1	61272	4708587
scaff_group_007	scat_0010	WSYH01000060.1	1	381701	4941397
scaff_group_007	scat_0010	WSYH01000402.1	1	212877	4941397
scaff_group_007	scat_0010	WSYH01003822.1	1	61255	4941397
scaff_group_007	scat_0010	WSYH01003823.1	1	61244	4941397
scaff_group_007	scat_0010	WSYH01003824.1	1	61236	4941397
scaff_group_007	scat_0010	WSYH01003825.1	1	61193	4941397
scaff_group_007	scat_0010	WSYH01003826.1	1	61173	4941397
scaff_group_007	scat_0010	WSYH01003827.1	1	61154	4941397
scaff_group_007	scat_0010	WSYH01003828.1	1	61143	4941397
